PUB_ID_C,SKU,ISBN,TITLE,CUSTOMER_NAME,A_STATUS,BOOKTYPEID,CARTON_QTY,WEIGHT,BOOKGROUP,BOOKTYPEDESC,US_INGRAM_GAP_LIST_PRICE
6010036,684846497,9.78068E+12,"Bridges to Recovery: Addiction, Family Therapy, and Multicultural Treatment",Simon & Schuster,production,354,16,1.3,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,068981836X,9.78069E+12,The Call of the Wild,Simon & Schuster,production,354,30,0.805,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,743212207,9.78074E+12,An Hour Before Daylight: Memories of a Rural Boyhood,Simon & Schuster,production,354,12,1.652,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,743284674,9.78074E+12,Mad River Road,Simon & Schuster,production,354,8,2.224,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,892563524,9.78089E+12,Asian Mind Game,Simon & Schuster,production,354,18,1.168,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,1440502307,9.78144E+12,"Fixing Freddie: A True Story about a Boy, a Single Mom, and a Very, Very Bad Beagle",Simon & Schuster,onhold,454,30,1.151,H9,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on White w/Matte Lam,
6010036,1440503699,9.78144E+12,Dr. Seth's Love Prescription: Overcome Relationship Repetition Syndrome and Find the Love You Deserve,Simon & Schuster,onhold,454,285,1.205,H9,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on White w/Matte Lam,
6010036,1440505837,9.78144E+12,My Best Friend Is a Wookiee: One Boy's Journey to Find His Place in the Galaxy,Simon & Schuster,onhold,454,285,1.157,H9,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Blue Digital Cloth™ Cover w/Jacket on White w/Matte Lam,
6010036,684834022,9.78068E+12,THE OLD NEIGHBORHOOD,Simon & Schuster,production,352,20,1.168,R4,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Gloss Lam,
6010036,29069386,9.78003E+12,Hypercompetition,Simon & Schuster,production,382,12,1.632,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,29089255,9.78003E+12,Sick Societies,Simon & Schuster,production,382,18,1.202,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,29185556,9.78003E+12,On Great Service: A Framework for Action,Simon & Schuster,production,382,18,1.258,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,29199808,9.78003E+12,Taming the Prince: The Ambivalence of Modern Executive Power,Simon & Schuster,production,382,14,1.468,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,002934655X,9.78003E+12,Planned Short-Term Treatment,Simon & Schuster,production,382,18,1.295,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,684826577,9.78068E+12,Confidentiality and Privacy in Social Work: A Guide to the Law for Practitioners and Students,Simon & Schuster,production,382,18,1.301,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,684859025,9.78068E+12,Global Literacies: Lessons on Business Leadership and National Cultures,Simon & Schuster,production,382,14,1.555,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,743486196,9.78074E+12,My Sister's Keeper (Large Print),Simon & Schuster,production,382,8,2.405,R49,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Case Laminate on Groundwood w/Matte Lam,
6010036,29166837,9.78003E+12,Juran on Quality by Design: The New Steps for Planning Quality Into Goods and Services,Simon & Schuster,production,356,10,1.883,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Gray Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,671009532,9.78067E+12,The Only Good Lawyer,Simon & Schuster,production,356,18,1.223,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Gray Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,684853655,9.78068E+12,A Useful Woman: The Early Life of Jane Addams,Simon & Schuster,production,356,18,1.277,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Gray Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,684854082,9.78068E+12,The Forbidden Zone,Simon & Schuster,production,356,14,1.464,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Gray Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,684864665,9.78068E+12,Driving Customer Equity: How Customer Lifetime Value Is Reshaping Corporate Strategy,Simon & Schuster,production,356,18,1.223,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Gray Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,743216547,9.78074E+12,The Wild Blue: The Men and Boys Who Flew the B-24s Over Germany,Simon & Schuster,production,356,14,1.509,R3,B&W 6.14 x 9.21in or 234 x 156mm (Royal 8vo) Gray Digital Cloth™ Cover w/Jacket on Groundwood w/Gloss Lam,
6010036,1416543597,9.78142E+12,Bible Bathroom Book: Information for Those Who Have Only Minutes to Read,Simon & Schuster,production,178,26,0.744,J,B&W 6.5 x 6.5 in or 165 x 165 mm Perfect Bound on White w/Gloss Lam,
6010036,1440573573,9.78144E+12,101 Things Everyone Should Know about Theodore Roosevelt: Rough Rider. President. American Icon.,Simon & Schuster,production,178,32,0.605,J,B&W 6.5 x 6.5 in or 165 x 165 mm Perfect Bound on White w/Gloss Lam,
6010036,1442488743,9.78144E+12,"Happy Birthday, Mama",Simon & Schuster,production,178,362,0.084,J,B&W 6.5 x 6.5 in or 165 x 165 mm Perfect Bound on White w/Gloss Lam,
6010036,1481437542,9.78148E+12,Spencer and His Friends,Simon & Schuster,production,167,30,0.514,B,B&W 6.625 x 10.25 in or 260 x 168 mm Perfect Bound on White w/Gloss Lam,
6010036,743284968,9.78074E+12,Bullseye!: Hitting Your Strategic Targets Through High-Impact Measurement,Simon & Schuster,production,67,19,0.792,J,B&W 6.69 x 9.61 in or 244 x 170 mm (Pinched Crown) Perfect Bound on White w/Gloss Lam,
6010036,743288599,9.78074E+12,Cash in on Cash Flow,Simon & Schuster,production,67,14,1.036,J,B&W 6.69 x 9.61 in or 244 x 170 mm (Pinched Crown) Perfect Bound on White w/Gloss Lam,
6010036,1451623453,9.78145E+12,Hollywood Hulk Hogan,Simon & Schuster,production,67,12,1.24,J,B&W 6.69 x 9.61 in or 244 x 170 mm (Pinched Crown) Perfect Bound on White w/Gloss Lam,
6010036,1580629334,9.78158E+12,"Mean Chicks, Cliques, and Dirty Tricks: A Real Girl's Guide to Getting Through the Day with Smarts and Style",Simon & Schuster,production,67,24,0.595,J,B&W 6.69 x 9.61 in or 244 x 170 mm (Pinched Crown) Perfect Bound on White w/Gloss Lam,
6010036,1593374437,9.78159E+12,The Metropolitan New York Jobbank,Simon & Schuster,production,67,9,1.464,J,B&W 6.69 x 9.61 in or 244 x 170 mm (Pinched Crown) Perfect Bound on White w/Gloss Lam,
6010036,1593374453,9.78159E+12,The Florida Jobbank,Simon & Schuster,production,67,13,1.131,J,B&W 6.69 x 9.61 in or 244 x 170 mm (Pinched Crown) Perfect Bound on White w/Gloss Lam,
6010036,1605506818,9.78161E+12,The Frugal Foodie Cookbook: 200 Gourmet Recipes for Any Budget,Simon & Schuster,production,68,16,1.351,N,B&W 7 x 10 in or 254 x 178 mm Case Laminate on White w/Gloss Lam,
6010036,002093081X,9.78002E+12,Ergonomic Living: How to Create a User-Friendly Home & Officer,Simon & Schuster,production,66,20,0.759,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,671459759,9.78067E+12,First Nine Months of Life,Simon & Schuster,production,66,41,0.419,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,671737953,9.78067E+12,Penny Whistle Birthday Party Book,Simon & Schuster,production,66,15,1.003,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,067176358X,9.78067E+12,How to Write a Winning Business Report,Simon & Schuster,production,66,11,1.365,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,684831503,9.78068E+12,The Book of Jesus: A Treasury of the Greatest Stories and Writings about Christ,Simon & Schuster,production,66,7,2.192,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,684863154,9.78068E+12,Q Is for Quantum: An Encyclopedia of Particle Physics,Simon & Schuster,production,66,7,2.088,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,689815565,9.78069E+12,The Children's Book of Kwanzaa: A Guide to Celebrating the Holiday,Simon & Schuster,production,66,24,0.656,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,074329419X,9.78074E+12,Winning Points with the Woman in Your Life One Touchdown at a Time,Simon & Schuster,production,66,22,0.715,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,743486137,9.78074E+12,Elvis Presley: The Man. the Life. the Legend.,Simon & Schuster,production,66,14,1.062,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1416572856,9.78142E+12,Paradoxes in Politics: An Introduction to the Nonobvious in Political Science,Simon & Schuster,production,66,16,0.981,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1416577556,9.78142E+12,International Operations Simulation,Simon & Schuster,production,66,9,1.645,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1416963928,9.78142E+12,Countdown to Independence,Simon & Schuster,production,66,11,1.424,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1440502021,9.78144E+12,"Strategies for the C-Section Mom: A Complete Fitness, Nutrition, and Lifestyle Guide",Simon & Schuster,onhold,66,18,0.944,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1440503583,9.78144E+12,Love at First Bite: The Complete Vampire Lover's Cookbook,Simon & Schuster,production,66,16,1.062,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1440511837,9.78144E+12,The Gluten-Free Edge,Simon & Schuster,production,66,15,1.032,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1451636504,9.78145E+12,"Black Theatre USA Revised and Expanded Edition, Volume 1 of a 2 Volume Set: Plays by African Americans from 1847 to 1938",Simon & Schuster,production,66,9,1.645,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1476766924,9.78148E+12,Penny Whistle Any Day Is a Holiday Book,Simon & Schuster,production,66,17,0.877,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1501158708,9.7815E+12,Public Face of Architecture,Simon & Schuster,production,66,7,2.007,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1582701350,9.78158E+12,How Hard Can It Be?: Toolgirl's Favorite Repairs and Projects,Simon & Schuster,production,66,17,0.885,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1598694693,9.7816E+12,The 99 Cent Only Stores Cookbook: Gourmet Recipes at Discount Prices,Simon & Schuster,production,66,19,0.885,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1598695622,9.7816E+12,Dumped!: Fun and Games Activity Book,Simon & Schuster,production,66,24,0.707,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6116703,1573441996,9.78157E+12,Whole Lesbian Sex Book: A Passionate Guide for All of Us,S&S Inc.,production,66,10,1.527,J,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,1440506450,9.78144E+12,Weedopedia: A Totally Dank A-Z Reefer Reference,Simon & Schuster,onhold,466,17,1.003,J9,B&W 7 x 10 in or 254 x 178 mm Perfect Bound on White w/Matte Lam,
6010036,1440529981,9.78144E+12,The Daily Vegan Planner,Simon & Schuster,production,17,16,0.867,J,B&W 7 x 9.1875 in or 233 x 178 mm Perfect Bound on White w/Gloss Lam,
6010036,067172228X,9.78067E+12,Miss Manners' Guide for the Turn-Of-The-Millennium,Simon & Schuster,production,180,5,2.819,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,671792245,9.78067E+12,Evolution of Consciousness: The Origins of the Way We Think,Simon & Schuster,production,180,12,1.208,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,684834049,9.78068E+12,Four Cornerstones of Winning Golf,Simon & Schuster,production,180,15,0.977,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,684855283,9.78068E+12,"All-New Ultimate Bread Machine Cookbook: 101 Brand-New, Irrestible Foolproof Recipes for Family and Friends",Simon & Schuster,production,180,19,0.804,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,743255046,9.78074E+12,Tai Chi for Staying Young: The Gentle Way to Health and Well-Being,Simon & Schuster,production,180,31,0.509,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,743266382,9.78074E+12,"5:30 Challenge: 5 Ingredients, 30 Minutes, Dinner on the Table",Simon & Schuster,production,180,20,0.747,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,941831868,9.78094E+12,Triumph Over Darkness: Understanding and Healing the Trauma of Childhood Sexual Abuse (Original),Simon & Schuster,production,180,13,1.092,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,1416547592,9.78142E+12,Reposition Yourself: Living Life Without Limits (Workbook),Simon & Schuster,production,180,16,0.912,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,1439172005,9.78144E+12,"City Cook: Big City, Small Kitchen Limitless Ingredients, No Time: More Th an 90 Recipes So Delicious You'll Want to Toss Your Ta",Simon & Schuster,production,180,14,1.085,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,1451692528,9.78145E+12,"Cheese Lover's Cookbook and Guide: Over 150 Recipes with Instructions on How to Buy, Store, and Serve All Your Favorite Cheeses",Simon & Schuster,production,180,10,1.438,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,145169749X,9.78145E+12,Chas Addams Half-Baked Cookbook: Culinary Cartoons for the Humorously Famished,Simon & Schuster,production,180,35,0.459,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,1476732078,9.78148E+12,"Chinese Chicken Cookbook: 100 Easy-To-Prepare, Authentic Recipes for the AME",Simon & Schuster,production,180,15,0.97,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,1476740879,9.78148E+12,"Cracker Kitchen: A Cookbook in Celebration of Cornbread-Fed, Down H",Simon & Schuster,production,180,13,1.143,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,1476745528,9.78148E+12,Roland Mesnier's Basic to Beautiful Cakes,Simon & Schuster,production,180,13,1.143,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,1476745676,9.78148E+12,Weir Cooking in the City: More Than 125 Recipes and Inspiring Ideas for Rela,Simon & Schuster,production,180,12,1.265,J,B&W 7.375 x 9.25 in or 235 x 187 mm Perfect Bound on White w/Gloss Lam,
6010036,671545078,9.78067E+12,The Road to Immunity: How to Survive and Thrive in a Toxic World,Simon & Schuster,production,50,9,1.755,J,B&W 7.44 x 9.69 in or 246 x 189 mm (Crown 4vo) Perfect Bound on White w/Gloss Lam,
6010036,671568493,9.78067E+12,A Gardens Grace,Simon & Schuster,production,50,20,0.797,J,B&W 7.44 x 9.69 in or 246 x 189 mm (Crown 4vo) Perfect Bound on White w/Gloss Lam,
6010036,684813580,9.78068E+12,The Homo Handbook,Simon & Schuster,production,50,17,0.903,J,B&W 7.44 x 9.69 in or 246 x 189 mm (Crown 4vo) Perfect Bound on White w/Gloss Lam,
6010036,20119305,9.78002E+12,"How to Sew Leather, Suede, Fur",Simon & Schuster,production,3,24,0.635,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,20820259,9.78002E+12,Modern American Women Writers,Simon & Schuster,production,3,9,1.638,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,28740181,9.78003E+12,Smart Schools: From Training Memories to Educating Minds,Simon & Schuster,production,3,14,1.052,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671009192,9.78067E+12,The Big Show,Simon & Schuster,production,3,12,1.235,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671015435,9.78067E+12,My Name Isn't Martha But I Can Renovate My Home,Simon & Schuster,production,3,12,1.221,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671024175,9.78067E+12,Portion Savvy: The 30-Day Smart Plan for Eating Well,Simon & Schuster,production,3,16,0.95,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671027131,9.78067E+12,"Secondhand Chic: Finding Fabulous Fashion at Consignment, Vintage, and Thrift Shops",Simon & Schuster,production,3,11,1.294,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671028316,9.78067E+12,The Complete Christie: An Agatha Christie Encyclopedia,Simon & Schuster,production,3,9,1.762,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671035584,9.78067E+12,The New Yorker Book of Literary Cartoons,Simon & Schuster,production,3,34,0.474,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671510711,9.78067E+12,Memories of a Midwestern Farm: Good Food and Inspiration from Around the Kitchen Table,Simon & Schuster,production,3,20,0.781,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671535617,671535617,Cooking for Jack with Tommy Baratta,Simon & Schuster,production,3,21,0.716,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671569007,9.78067E+12,Official Scrabble Puzzle Book (Original),Simon & Schuster,production,3,14,1.052,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671628291,9.78067E+12,Improvising Jazz,Simon & Schuster,production,3,30,0.525,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671688014,9.78067E+12,"Recipes from the Night Kitchen: A Practical Guide to Spectacular Soups, Stews, and Chilies",Simon & Schuster,production,3,27,0.577,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,067170060X,9.78067E+12,The Only Retirement Guide You'll Ever Need,Simon & Schuster,production,3,7,2.055,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671733087,9.78067E+12,"Make It Easy, Make It Light",Simon & Schuster,production,3,11,1.396,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671737317,9.78067E+12,Visual Golf,Simon & Schuster,production,3,22,0.694,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,067174366X,9.78067E+12,Cross-Training: The Complete Training Guide for All Sports,Simon & Schuster,production,3,16,0.943,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671746405,9.78067E+12,Camille Duvall's Instructional Guide to Water Skiing,Simon & Schuster,production,3,17,0.869,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671748424,9.78067E+12,Trellis Cookbook: Expanded Edition,Simon & Schuster,production,3,10,1.513,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671754467,9.78067E+12,The Fast-Food Diet: Quick and Healthy Eating at Home and on the Go,Simon & Schuster,production,3,14,1.045,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,067175503X,9.78067E+12,The New American Diet System,Simon & Schuster,production,3,7,2.157,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671762087,9.78067E+12,Buy a Business (for Very Little Cash),Simon & Schuster,production,3,12,1.221,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671769812,9.78067E+12,Casablanca: Behind the Scenes,Simon & Schuster,production,3,17,0.884,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671778986,9.78067E+12,Biomarkers: The 10 Keys to Prolonging Vitality,Simon & Schuster,production,3,13,1.147,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
6010036,671792938,9.78067E+12,Marguerite Kelly's Family Almanac,Simon & Schuster,production,3,6,2.289,J,B&W 7.5 x 9.25 in or 235 x 191 mm Perfect Bound on White w/Gloss Lam,
